codigo_ocorrencia,classification,type,category_type,icao_type,latitude,longitude,city,state,aerodrome,date,hour_of_incident,status,report_number,aircraft_involved,rwy_excursion
200905225340109,ACCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-14.8958,-40.9547,VITÓRIA DA CONQUISTA,BA,****,2009-05-22,1900-01-01 21:40:00,FINALIZADA,A-091/CENIPA/2010,1,0
201211041094554,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-14.848,-40.8398,VITÓRIA DA CONQUISTA,BA,SBQV,2012-11-04,1900-01-01 14:06:00,FINALIZADA,***,1,0
201712071207407,INCIDENT,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-14.8636,-40.8631,VITÓRIA DA CONQUISTA,BA,SBQV,2017-11-29,1900-01-01 00:00:00,FINALIZADA,I-154/CENIPA/2017,1,0
201310107959600,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-14.848,-40.8398,VITÓRIA DA CONQUISTA,BA,SBQV,2013-10-10,1900-01-01 17:17:00,FINALIZADA,***,1,0
201610191644229,ACCIDENT,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-22.7814,-47.3342,NOVA ODESSA,SP,SIQK,2016-10-16,1900-01-01 20:00:00,FINALIZADA,***,1,0
201612121641037,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.4972,-49.2339,NOVO HORIZONTE,SP,SDNH,2016-12-10,1900-01-01 22:20:00,FINALIZADA,***,1,0
201107132552320,ACCIDENT,OUTROS,OUTROS,OTHR,-21.4086,-49.0019,NOVO HORIZONTE,SP,****,2011-07-13,1900-01-01 03:00:00,ATIVA,A DEFINIR,1,0
201803071918416,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.4978,-49.2344,NOVO HORIZONTE,SP,SDNH,2018-02-19,1900-01-01 10:10:00,ATIVA,A-029/CENIPA/2018,1,1
201007162258954,ACCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.4514,-49.4378,NOVO HORIZONTE,SP,****,2010-07-16,1900-01-01 19:20:00,FINALIZADA,A-035/CENIPA/2013,1,0
201103237632029,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7373,-48.9135,OLÍMPIA,SP,****,2011-03-23,1900-01-01 12:30:00,ATIVA,A DEFINIR,1,0
201012036622150,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.6317,-49.0683,OLÍMPIA,SP,****,2010-12-03,1900-01-01 12:00:00,FINALIZADA,ENCERRADA NO RAI,1,0
201212225781361,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.9731,-49.4622,ITUIUTABA,MG,****,2012-12-22,1900-01-01 21:30:00,FINALIZADA,***,1,0
201109172072535,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.7475,-47.8894,ORLÂNDIA,SP,SDOR,2011-09-17,1900-01-01 15:45:00,FINALIZADA,A-615/CENIPA/2014,1,1
201109029328246,ACCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-20.7472,-47.8897,ORLÂNDIA,SP,SDOR,2011-09-02,1900-01-01 20:35:00,FINALIZADA,A-506/CENIPA/2017,1,0
200903024850669,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7992,-47.9481,ORLÂNDIA,SP,****,2009-03-02,1900-01-01 15:15:00,FINALIZADA,A-074/CENIPA/2010,1,0
201107256947655,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5083,-46.7972,OSASCO,SP,****,2011-07-25,1900-01-01 17:25:00,FINALIZADA,A-523/CENIPA/2014,1,0
201107118288759,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5083,-46.7972,OSASCO,SP,****,2011-07-11,1900-01-01 13:35:00,ATIVA,A DEFINIR,1,0
201406174522479,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-19.9533,-50.4211,OUROESTE,SP,****,2014-06-17,1900-01-01 18:00:00,FINALIZADA,A-110/CENIPA/2014,1,0
201105281353803,ACCIDENT,INDETERMINADO,INDETERMINADO,UNK,-21.4912,-51.6993,OURO VERDE,SP,****,2011-05-28,1900-01-01 19:40:00,FINALIZADA,***,1,0
201508243939758,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-21.5567,-51.2369,PACAEMBU,SP,****,2015-08-24,1900-01-01 15:00:00,FINALIZADA,A-116/CENIPA/2015,1,0
201506145682034,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.5611,-51.2325,PACAEMBU,SP,****,2015-06-14,1900-01-01 18:00:00,FINALIZADA,***,1,0
201202067485126,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-20.3564,-49.4186,PALESTINA,SP,****,2012-02-06,1900-01-01 20:30:00,ATIVA,A DEFINIR,1,0
201304208923917,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.3429,-43.6703,JAÍBA,MG,****,2013-04-20,1900-01-01 12:00:00,FINALIZADA,A-073/CENIPA/2013,1,0
201105109279666,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-15.4386,-43.6808,JAÍBA,MG,****,2011-05-10,1900-01-01 20:30:00,FINALIZADA,A DEFINIR,1,0
201106023303813,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-15.7839,-43.3308,JANAÚBA,MG,****,2011-06-02,1900-01-01 10:00:00,FINALIZADA,A-537/CENIPA/2017,1,0
201608121234167,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-15.4747,-44.3864,JANUÁRIA,MG,SNJN,2016-08-11,1900-01-01 19:00:00,ATIVA,IG-109/CENIPA/2016,1,0
201410099662668,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-22.5267,-50.7467,PARAGUAÇU PAULISTA,SP,****,2014-10-09,1900-01-01 11:40:00,FINALIZADA,A-169/CENIPA/2014,1,0
201803051303032,SERIOUS INCIDENT,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-22.4864,-50.7139,PARAGUAÇU PAULISTA,SP,****,2018-02-14,1900-01-01 15:45:00,FINALIZADA,***,1,0
201403049965544,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.8056,-43.1746,JOÃO MONLEVADE,MG,****,2014-03-04,1900-01-01 19:30:00,FINALIZADA,***,1,0
201604201712314,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-18.2206,-45.9911,JOÃO PINHEIRO,MG,SNYS,2016-04-11,1900-01-01 18:00:00,FINALIZADA,***,1,0
201307135857231,ACCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-22.7599,-47.1544,PAULÍNIA,SP,****,2013-07-13,1900-01-01 17:36:00,FINALIZADA,***,1,0
201410109956589,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.8558,-44.3525,JUATUBA,MG,****,2014-10-10,1900-01-01 18:00:00,FINALIZADA,A-170/CENIPA/2014,1,0
201410178406775,ACCIDENT,OUTROS,OUTROS,OTHR,-20.0081,-44.3333,JUATUBA,MG,****,2014-10-17,1900-01-01 20:30:00,FINALIZADA,A-173/CENIPA/2014,1,0
201002223609582,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2010-02-22,1900-01-01 13:47:00,FINALIZADA,***,1,0
201207286338230,ACCIDENT,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-21.8,-43.3869,JUIZ DE FORA,MG,****,2012-07-28,1900-01-01 10:45:00,FINALIZADA,A-004/CENIPA/2014,1,0
201607081723351,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7961,-43.3864,JUIZ DE FORA,MG,SBJF,2016-07-04,1900-01-01 17:32:00,FINALIZADA,***,1,0
201304307217662,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2013-04-30,1900-01-01 14:15:00,FINALIZADA,***,1,0
200910203219558,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7931,-43.3856,JUIZ DE FORA,MG,SBJF,2009-10-20,1900-01-01 18:00:00,FINALIZADA,A DEFINIR,1,0
201805221725053,SERIOUS INCIDENT,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-21.7989,-43.3869,JUIZ DE FORA,MG,SBJF,2018-05-20,1900-01-01 19:40:00,ATIVA,IG-092/CENIPA/2018,1,1
201212129926145,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-21.7922,-43.3861,JUIZ DE FORA,MG,SBJF,2012-12-12,1900-01-01 17:50:00,FINALIZADA,IG-157/CENIPA/2013,1,1
200905198575020,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2009-05-19,1900-01-01 17:05:00,FINALIZADA,***,1,0
201801221044569,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.6889,-43.3444,JUIZ DE FORA,MG,SBJF,2018-01-18,1900-01-01 13:30:00,ATIVA,A-011/CENIPA/2018,1,1
201711031939492,SERIOUS INCIDENT,POUSO LONGO,EXCURSÃO DE PISTA,RE,-21.7931,-43.3856,JUIZ DE FORA,MG,SBJF,2017-10-31,1900-01-01 20:43:00,ATIVA,IG-136/CENIPA/2017,1,1
200807054664190,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2008-07-05,1900-01-01 13:16:00,FINALIZADA,***,1,1
200907011127334,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2009-07-01,1900-01-01 14:20:00,FINALIZADA,***,1,0
200904214523332,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2009-04-21,1900-01-01 15:57:00,ATIVA,A-535/CENIPA/2017,1,0
200805048021989,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2008-05-04,1900-01-01 20:00:00,FINALIZADA,***,1,0
200901035320123,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-21.7609,-43.3488,JUIZ DE FORA,MG,SBJF,2009-01-03,1900-01-01 19:30:00,FINALIZADA,***,1,1
201008152345618,INCIDENT,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2010-08-15,1900-01-01 15:35:00,FINALIZADA,***,1,0
201008109514252,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2010-08-10,1900-01-01 20:10:00,FINALIZADA,***,1,0
200910123334798,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2009-10-12,1900-01-01 20:38:00,FINALIZADA,***,1,1
201005142767733,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2010-05-14,1900-01-01 23:57:00,FINALIZADA,***,1,0
200906024426178,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7609,-43.3488,JUIZ DE FORA,MG,****,2009-06-02,1900-01-01 20:10:00,ATIVA,IG-537/CENIPA/2018,1,0
201307273853647,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.7931,-43.3856,JUIZ DE FORA,MG,SBJF,2013-07-27,1900-01-01 13:20:00,FINALIZADA,A-138/CENIPA/2013,1,1
201003301055955,INCIDENT,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.4184,-50.073,PENÁPOLIS,SP,****,2010-03-30,1900-01-01 20:45:00,FINALIZADA,***,1,0
201306256747150,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.4103,-50.0319,PENÁPOLIS,SP,SDPN,2013-06-25,1900-01-01 12:30:00,FINALIZADA,IG-118/CENIPA/2013,1,0
201303316793629,ACCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-20.6367,-51.1067,PEREIRA BARRETO,SP,SNXI,2013-03-31,1900-01-01 23:43:00,FINALIZADA,***,1,0
201401034997551,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.7692,-46.2961,LAGOA FORMOSA,MG,****,2014-01-03,1900-01-01 21:00:00,ATIVA,A-001/CENIPA/2014,1,0
201202172768830,INCIDENT,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-24.3195,-46.9973,PERUÍBE,SP,****,2012-02-17,1900-01-01 14:45:00,FINALIZADA,***,1,0
201012118380616,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.5954,-50.5994,PIACATU,SP,****,2010-12-11,1900-01-01 03:00:00,FINALIZADA,***,1,0
201504228349086,ACCIDENT,INDETERMINADO,INDETERMINADO,UNK,-21.2033,-48.8481,PINDORAMA,SP,****,2015-04-22,1900-01-01 12:45:00,FINALIZADA,A-062/CENIPA/2015,1,0
201311042233762,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.2622,-44.9769,LAVRAS,MG,****,2013-11-04,1900-01-01 13:30:00,FINALIZADA,A-199/CENIPA/2013,1,0
200911228309960,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-22.7808,-46.5906,PINHALZINHO,SP,****,2009-11-22,1900-01-01 19:20:00,FINALIZADA,A-574/CENIPA/2014,1,0
201110251699772,SERIOUS INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2608,-45.1889,PIQUETE,SP,****,2011-10-25,1900-01-01 21:35:00,ATIVA,A DEFINIR,1,0
201805031141225,INCIDENT,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.7322,-43.8944,LIMA DUARTE,MG,SJXM,2018-02-20,1900-01-01 14:00:00,FINALIZADA,***,1,0
201804241834483,INCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-19.2114,-50.7158,LIMEIRA DO OESTE,MG,****,2018-03-22,1900-01-01 13:00:00,FINALIZADA,***,1,0
201506178088622,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2015-06-17,1900-01-01 19:30:00,FINALIZADA,A-090/CENIPA/2015,1,1
200811262074820,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2008-11-26,1900-01-01 13:45:00,ATIVA,A DEFINIR,1,0
200904281664621,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2009-04-28,1900-01-01 22:30:00,FINALIZADA,***,1,0
201110115651632,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2011-10-11,1900-01-01 18:10:00,FINALIZADA,***,1,0
201401263709078,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2014-01-26,1900-01-01 14:04:00,FINALIZADA,***,1,0
201202065309736,INCIDENT,COM ROTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2012-02-06,1900-01-01 20:45:00,FINALIZADA,***,1,0
201603301711536,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.7089,-47.6194,PIRACICABA,SP,SDPW,2016-03-27,1900-01-01 16:35:00,FINALIZADA,***,1,0
201110235523452,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2011-10-23,1900-01-01 12:30:00,FINALIZADA,***,1,0
201111266952429,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.5897,-47.6264,PIRACICABA,SP,****,2011-11-26,1900-01-01 12:00:00,FINALIZADA,A-505/CENIPA/2017,1,0
201106142171203,ACCIDENT,INDETERMINADO,INDETERMINADO,UNK,-22.7237,-47.6468,PIRACICABA,SP,****,2011-06-14,1900-01-01 20:00:00,FINALIZADA,***,1,0
201712041350463,ACCIDENT,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2017-12-03,1900-01-01 15:00:00,ATIVA,A-159/CENIPA/2017,1,0
201301189087028,ACCIDENT,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.7372,-47.6125,PIRACICABA,SP,SDPW,2013-01-18,1900-01-01 17:45:00,ATIVA,A-008/CENIPA/2013,1,0
201608011318453,ACCIDENT,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2016-07-31,1900-01-01 14:15:00,FINALIZADA,A-106/CENIPA/2016,1,0
201009105592584,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2010-09-10,1900-01-01 11:10:00,FINALIZADA,IG-612/CENIPA/2014,1,0
201606301659061,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2016-06-25,1900-01-01 13:59:00,ATIVA,IG-160/CENIPA/2016,1,0
201207287246109,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2012-07-28,1900-01-01 16:00:00,FINALIZADA,***,1,0
200908166915988,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,SDPW,2009-08-16,1900-01-01 12:45:00,FINALIZADA,***,1,0
200911181237691,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,SDPW,2009-11-18,1900-01-01 19:00:00,FINALIZADA,A-048/CENIPA/2011,1,0
201408279249827,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.0142,-49.5253,PIRAJUÍ,SP,****,2014-08-27,1900-01-01 09:50:00,FINALIZADA,A-146/CENIPA/2014,1,0
201004155173399,SERIOUS INCIDENT,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-21.994,-47.4252,PIRASSUNUNGA,SP,SDPY,2010-04-15,1900-01-01 20:15:00,ATIVA,A DEFINIR,1,0
201307063343208,INCIDENT,OUTROS,OUTROS,OTHR,-21.994,-47.4252,PIRASSUNUNGA,SP,SDPY,2013-07-06,1900-01-01 19:00:00,FINALIZADA,***,1,0
201302168709490,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.994,-47.4252,PIRASSUNUNGA,SP,****,2013-02-16,1900-01-01 09:20:00,FINALIZADA,***,1,0
200905252360628,ACCIDENT,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.2581,-47.4764,PIRASSUNUNGA,SP,****,2009-05-25,1900-01-01 22:14:00,FINALIZADA,A-064/CENIPA/2013,1,0
200911072966363,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.0264,-47.4194,PIRASSUNUNGA,SP,SDPY,2009-11-07,1900-01-01 20:15:00,FINALIZADA,IG-571/CENIPA/2014,1,0
201110079463388,ACCIDENT,POUSO LONGO,EXCURSÃO DE PISTA,RE,-20.2597,-42.1839,MANHUAÇU,MG,****,2011-10-07,1900-01-01 20:38:00,FINALIZADA, A - 515/CENIPA/2015,1,1
201807261416534,INCIDENT,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-23.3614,-47.5686,PORTO FELIZ,SP,SJBM,2018-07-23,1900-01-01 17:20:00,FINALIZADA,***,1,0
201302065944535,ACCIDENT,INDETERMINADO,INDETERMINADO,UNK,-23.2144,-47.5246,PORTO FELIZ,SP,****,2013-02-06,1900-01-01 22:00:00,ATIVA,A-028/CENIPA/2013,1,0
201403269065228,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.0451,-49.3782,POTIRENDABA,SP,****,2014-03-26,1900-01-01 21:20:00,FINALIZADA,A-063/CENIPA/2014,1,0
201303029001085,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.358,-48.0656,PRADÓPOLIS,SP,****,2013-03-02,1900-01-01 13:30:00,ATIVA,A-043/CENIPA/2013,1,0
200912231339375,ACCIDENT,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-24.0275,-46.4586,PRAIA GRANDE,SP,****,2009-12-23,1900-01-01 15:20:00,FINALIZADA,A-015/CENIPA/2012,1,0
201306072780079,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.009,-51.5576,PRESIDENTE BERNARDES,SP,****,2013-06-07,1900-01-01 10:40:00,FINALIZADA,***,1,0
201301127878080,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2013-01-12,1900-01-01 13:00:00,FINALIZADA,***,1,0
201304271044883,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2013-04-27,1900-01-01 13:23:00,FINALIZADA,***,1,0
200904085622213,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2009-04-08,1900-01-01 21:18:00,FINALIZADA,***,1,0
201304255617915,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2013-04-25,1900-01-01 20:01:00,FINALIZADA,***,1,0
201312184837931,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2013-12-18,1900-01-01 11:40:00,FINALIZADA,***,1,0
201209088457178,INCIDENT,OUTROS,OUTROS,OTHR,-22.1227,-51.3868,PRESIDENTE PRUDENTE,SP,SBDN,2012-09-08,1900-01-01 15:50:00,FINALIZADA,***,1,0
201708291503087,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1783,-51.4189,PRESIDENTE PRUDENTE,SP,SBDN,2017-06-07,1900-01-01 17:38:00,FINALIZADA,***,1,0
201306015967763,ACCIDENT,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.8759,-51.8403,PRESIDENTE VENCESLAU,SP,****,2013-06-01,1900-01-01 17:35:00,FINALIZADA,A-106/CENIPA/2013,1,0
201310148241630,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.3644,-49.7594,PROMISSÃO,SP,****,2013-10-14,1900-01-01 20:10:00,FINALIZADA,A-186/CENIPA/2013,1,0
201802281844154,ACCIDENT,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-21.5808,-49.9361,PROMISSÃO,SP,****,2018-02-07,1900-01-01 12:10:00,ATIVA,A-021/CENIPA/2018,1,0
201803051843352,ACCIDENT,POUSO LONGO,EXCURSÃO DE PISTA,RE,-23.3147,-48.03,QUADRA,SP,****,2018-02-25,1900-01-01 14:30:00,ATIVA,A-034/CENIPA/2018,1,0
